occupationUri,occupationLabel,label,skills_essential,skills_optional,skills_unknown,n_total
http://data.europa.eu/esco/occupation/04ba4d6c-957d-417f-bf63-5b9e015a9f86,analyste logiciel,Data,"[""analyser des procédures d’entreprise"", ""besoins des utilisateurs des systèmes d’information et de communication"", ""concevoir un logiciel"", ""concevoir un système d’information"", ""définir les prescriptions techniques"", ""définir l’architecture logicielle"", ""développer un prototype de logiciel"", ""exigences légales concernant les produits dans le secteur des TIC"", ""gérer les conséquences de l’obsolescence des TIC"", ""identifier les besoins des utilisateurs de TIC"", ""interagir avec les utilisateurs pour définir leurs exigences"", ""méthodes de développement de logiciels"", ""techniques d’analyse et de définition des besoins de l’entreprise"", ""traduire les exigences en conception visuelle"", ""établir la documentation conformément aux exigences légales""]","[""ABAP"", ""AJAX"", ""APL"", ""ASP.NET"", ""Assembly (programmation informatique)"", ""C#"", ""C++"", ""COBOL"", ""CoffeeScript"", ""Common Lisp"", ""DevOps"", ""Erlang"", ""Groovy"", ""Haskell"", ""Java (programmation informatique)"", ""JavaScript"", ""LDAP"", ""LINQ"", ""Lisp"", ""MATLAB"", ""MDX"", ""N1QL"", ""Objective-C"", ""OpenEdge Advanced Business Language"", ""PHP"", ""Pascal (programmation informatique)"", ""Perl"", ""Prolog (programmation informatique)"", ""Python (programmation informatique)"", ""R"", ""Ruby (programmation informatique)"", ""SAP R3"", ""SAS language"", ""SPARK"", ""SPARQL"", ""Scala"", ""Scratch (programmation informatique)"", ""Smalltalk (programmation informatique)"", ""Swift (programmation informatique)"", ""TypeScript"", ""VBScript"", ""Visual Basic"", ""XQuery"", ""analyser un système de TIC"", ""assurer le respect des exigences légales"", ""assurer le respect des réglementations de l’entreprise"", ""contrôler la performance du système"", ""créer un prototype de solution en matière d’expérience utilisateur"", ""définir les spécifications d’un projet"", ""développement en cascade"", ""développement par incréments"", ""développement par itérations"", ""développement par méthode agile"", ""développement par prototypage"", ""développement par spirales"", ""développement rapide d’applications"", ""effectuer des tests système"", ""fournir des conseils en TIC"", ""gestion de projets TIC"", ""gestion de projets allégée"", ""gestion de projets par méthode Agile"", ""gérer un projet TIC"", ""langage de modélisation unifié"", ""langage de requête Cadre de Description des Ressources"", ""langages de requête"", ""logiciels bancaires de base"", ""modélisation orientée objet"", ""modélisation orientée services"", ""méthode de gestion de projets procédurale"", ""méthodes de gestion de projets TIC"", ""niveaux de test logiciels"", ""programmation informatique"", ""résoudre les problèmes des systèmes d’information"", ""techniques de résolution de problèmes"", ""utiliser une interface spécifique à une application""]",[],90
http://data.europa.eu/esco/occupation/7086d0ca-1e77-4690-89c9-7ed1a0478fa3,analyste qualité des données,Data,"[""aborder des problèmes avec un esprit critique"", ""base de données"", ""communiquer les résultats d’analyse"", ""concevoir un schéma de base de données"", ""créer des traitements de données"", ""définir les critères de qualité des données"", ""effectuer un nettoyage de données"", ""gérer les données"", ""gérer les normes d’échange de données"", ""gérer une base de données"", ""langage de requête Cadre de Description des Ressources"", ""langages de requête"", ""mettre en œuvre des processus de qualité des données"", ""normaliser les données"", ""structure de l’information"", ""traiter des données"", ""traiter des échantillons de données"", ""utiliser des expressions valides"", ""utiliser des techniques de traitement des données"", ""éthique des données""]","[""LDAP"", ""LINQ"", ""MDX"", ""N1QL"", ""SPARQL"", ""XQuery"", ""analyse des soins de santé"", ""assurer la gestion de projets"", ""concevoir une base de données dans le nuage"", ""effectuer une analyse de données"", ""exécuter des calculs mathématiques et analytiques"", ""former le personnel"", ""gérer un planning de tâches"", ""ingénierie en mégadonnées"", ""procédés d'une entreprise"", ""réaliser des audits informatiques"", ""statistiques"", ""techniques de présentation visuelle"", ""établir des relations d'affaires"", ""évaluation de la qualité de données""]",[],40
http://data.europa.eu/esco/occupation/0ce5a9f4-e00a-4bbe-b255-3c63407167a4,analyste réponse aux incidents de sécurité,AI/ML,"[""dialoguer avec les parties prenantes""]","[""mener des exercices de reprise d’activité"", ""modèles de qualité des processus d’information et de communication"", ""technologies de dématérialisation""]",[],4
http://data.europa.eu/esco/occupation/0ce5a9f4-e00a-4bbe-b255-3c63407167a4,analyste réponse aux incidents de sécurité,Data,"[""RGPD"", ""collecter des données en matière de cyberdéfense"", ""communiquer avec les parties intéressées"", ""cybersécurité"", ""enregistrement des incidents et des accidents"", ""fournir des conseils en TIC"", ""gestion des risques"", ""gérer le stress"", ""gérer les incidents de cybersécurité"", ""ingénierie de sécurité"", ""législation sur la sécurité des TIC"", ""menaces de sécurité"", ""mesures de lutte contre les cyberattaques"", ""normes de sécurité des TIC"", ""principes du piratage éthique"", ""protéger les dispositifs TIC"", ""risques de sécurité des réseaux de TIC"", ""rédiger des rapports d’incidents"", ""systèmes d’exploitation"", ""sécurité des TIC"", ""tactiques opérationnelles pour les réactions aux situations d’urgence"", ""technologie de contrôle des installations techniques des bâtiments"", ""vecteurs d’attaque""]","[""C++"", ""Internet des objets"", ""Python (programmation informatique)"", ""assurer la gestion de projets"", ""consulter les clients d'une entreprise"", ""contrôler la performance du système"", ""cryptage dans le domaine des TIC"", ""définir des normes de qualité"", ""définir les spécifications d’un projet"", ""développer une stratégie de sécurité de l’information"", ""effectuer un dépannage"", ""effectuer une analyse de risque"", ""faire une présentation en direct"", ""fournir des informations"", ""fournir la documentation utilisateur"", ""garantir la sécurité d'informations"", ""gestion de projets"", ""gestion de projets allégée"", ""gouvernance d’Internet"", ""gérer des clés pour la protection des données"", ""gérer la conformité en matière de sécurité des TIC"", ""gérer la documentation de manière adéquate"", ""gérer les changements dans un système de TIC"", ""gérer un processus informatisé de demande de modifications"", ""gérer une identité numérique"", ""gérer une équipe"", ""informatique décisionnelle"", ""ingénierie de la sécurité"", ""installer un logiciel antivirus"", ""installer un pare-feu"", ""installer une protection anti-spam"", ""législation sur les droits d'auteur"", ""menaces de sécurité des applications web"", ""mettre en place un réseau privé virtuel"", ""mettre en œuvre la gestion des risques des TIC"", ""mettre en œuvre les politiques de sécurité des TIC"", ""méthode de gestion de projets procédurale"", ""méthodes de gestion de projets TIC"", ""optimiser le choix d’une solution TIC"", ""principes de leadership"", ""procédures normalisées de défense"", ""protéger des données à caractère personnel et la vie privée"", ""réaliser des recherches scientifiques"", ""stratégie de sécurité de l’information"", ""suivre des indicateurs clés de performance"", ""supprimer un virus informatique ou un logiciel malveillant d’un ordinateur"", ""surveillance du nuage et compte rendu"", ""systèmes embarqués"", ""sécurité et conformité du nuage""]",[],72
http://data.europa.eu/esco/occupation/0ab5c12c-c1c1-4772-8345-aa287d0e391d,analyste-testeur informatique/analyste-testeuse informatique,Data,"[""aborder des problèmes avec un esprit critique"", ""développer une suite de tests TIC"", ""exécuter des tests de logiciel"", ""fixer des objectifs d’assurance qualité"", ""fournir la documentation de test logiciel"", ""niveaux de test logiciels"", ""planifier un test logiciel"", ""reproduire les problèmes du logiciel client"", ""rédiger les conclusions d’un test""]","[""LDAP"", ""LINQ"", ""MDX"", ""N1QL"", ""SPARQL"", ""XQuery"", ""appliquer des techniques d’analyse statistique"", ""déboguer un logiciel"", ""développer des tests logiciels automatisés"", ""effectuer des audits de la qualité"", ""effectuer des tests de récupération de logiciel"", ""effectuer l’examen du code source"", ""faire une présentation en direct"", ""gestion de projets allégée"", ""gestion de projets par méthode Agile"", ""gérer un planning de tâches"", ""langage de requête Cadre de Description des Ressources"", ""langages de requête"", ""mesurer l’ergonomie d’un logiciel"", ""méthode de gestion de projets procédurale"", ""méthodes de gestion de projets TIC"", ""méthodes d’analyse de la performance des TIC"", ""outils de débogage TIC"", ""outils d’automatisation de test TIC"", ""systèmes d’aide à la décision"", ""techniques de présentation visuelle"", ""utiliser la programmation de scripts""]",[],36
http://data.europa.eu/esco/occupation/e0b544dd-b621-4126-a55e-054af25c6ea0,architecte de réseau,AI/ML,"[""mettre en œuvre des outils de diagnostic d’un réseau TIC""]",[],[],1
http://data.europa.eu/esco/occupation/e0b544dd-b621-4126-a55e-054af25c6ea0,architecte de réseau,Data,"[""analyser les besoins en bande passante réseau"", ""analyser les exigences des entreprises""]","[""fournir des rapports d’analyse coût-bénéfice""]",[],3
http://data.europa.eu/esco/occupation/e0b544dd-b621-4126-a55e-054af25c6ea0,architecte de réseau,Network,"[""adapter la capacité d’un système de TIC"", ""conception des systèmes"", ""concevoir l’arrangement du matériel TIC"", ""concevoir un réseau informatique"", ""définir des politiques de conception de réseau TIC"", ""définir les prescriptions techniques"", ""développer des idées créatives"", ""entretenir le matériel d’un réseau d’information"", ""identifier les fournisseurs"", ""ingénierie des réseaux"", ""installer un pare-feu"", ""maintenir la configuration IP"", ""mettre en place un réseau privé virtuel"", ""modélisation de processus d’entreprise"", ""normes de réseau"", ""processus de conception"", ""prévoir les besoins futurs d’un réseau TIC"", ""routage de réseau"", ""utiliser des outils de sauvegarde et de récupération"", ""utiliser une interface spécifique à une application"", ""équipement d’interconnexion réseau"", ""évaluer les connaissances en TIC""]","[""Cisco"", ""appliquer des compétences de communication technique"", ""assurer la planification des ressources"", ""automatiser les tâches en nuage"", ""concevoir des réseaux en nuage"", ""concevoir la complexité de l’organisation"", ""créer une architecture en nuage"", ""développer à l’aide des services d’informatique en nuage"", ""exigences légales concernant les produits dans le secteur des TIC"", ""fourniture d’équipement de réseau TIC"", ""gestion de projets allégée"", ""gestion de projets par méthode Agile"", ""gouvernance d’Internet"", ""gérer le personnel"", ""installer une protection anti-spam"", ""méthode de gestion de projets procédurale"", ""méthodes de gestion de projets TIC"", ""outils de système de gestion de réseau"", ""procéder au dépannage des TIC"", ""protéger des données à caractère personnel et la vie privée"", ""résilience organisationnelle"", ""simulation de réseaux TIC"", ""suivre la performance des canaux de communication"", ""vecteurs d’attaque"", ""établir des relations d'affaires""]",[],47
http://data.europa.eu/esco/occupation/e0b544dd-b621-4126-a55e-054af25c6ea0,architecte de réseau,Security,"[""législation sur la sécurité des TIC"", ""mettre en œuvre les politiques de sécurité des TIC"", ""risques de sécurité des réseaux de TIC""]","[""normes de sécurité des TIC""]",[],4
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,architecte d’entreprise,AI/ML,"[""aligner le logiciel sur l’architecture du système"", ""mener une étude de faisabilité""]","[""ML (programmation informatique)"", ""coordonner des activités technologiques"", ""modèles d’architecture logicielle""]",[],5
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,architecte d’entreprise,Data,"[""analyser le processus de développement d’une organisation"", ""effectuer une analyse de risque""]","[""analyser les exigences des entreprises"", ""fournir des rapports d’analyse coût-bénéfice"", ""techniques d’analyse et de définition des besoins de l’entreprise""]",[],5
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,architecte d’entreprise,DevOps,[],"[""DevOps""]",[],1
http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,architecte d’entreprise,Security,"[""mettre en œuvre les politiques de sécurité des TIC""]","[""appliquer des politiques de sécurité de l’information""]",[],2
